Date,accountCAD,accountUSD,accountUSD_CADHDG,portfolio
2018-07-25,90972.73440195108,73744.23343272998,96975.87772413547,187948.61212608655
2018-07-26,90938.07818937622,73519.00800288816,95847.46473432564,186785.54292370187
2018-07-27,90958.21752023182,73469.44478595619,96017.21918445376,186975.43670468556
2018-07-30,90817.67680901289,73327.86815797354,95773.52939834156,186591.20620735444
2018-07-31,90976.3603137921,73557.2019939645,95830.32712104295,186806.68743483507
2018-08-01,90718.0883632326,73310.72988522536,95435.90908745857,186153.99745069118
2018-08-02,90559.68775962363,73175.09117459411,95116.64131421737,185676.32907384099
2018-08-03,90670.67911121552,73377.02495572457,95569.90187094308,186240.5809821586
2018-08-06,90670.67911121552,73311.99736916204,95406.76994130075,186077.44905251625
2018-08-07,90668.73203621167,73558.88234721479,95633.90065268429,186302.63268889597
2018-08-08,90639.35293325596,73488.27303348933,95966.86235302142,186606.21528627738
2018-08-09,90885.08597538286,73438.79823829996,95609.97356956561,186495.05954494845
2018-08-10,90232.41571223352,72802.70162691953,94976.9465388504,185209.36225108392
2018-08-13,89854.73155729083,72476.15594419783,95306.14921373906,185160.8807710299
2018-08-14,90178.1578054484,72667.16037757578,95427.9701029644,185606.1279084128
2018-08-15,89332.27307689539,71981.93229689894,93979.61419800887,183311.88727490426
2018-08-16,89727.01990734681,72319.50689102616,95052.42035334013,184779.44026068694
2018-08-17,89935.44232074448,72595.8450617673,95532.50492603224,185467.94724677672
2018-08-20,90072.20709655178,72824.46871669713,95107.29725996766,185179.50435651944
2018-08-21,90141.57516030043,73089.58969583419,95319.78732838573,185461.36248868617
2018-08-22,90293.30877909121,73250.87961907857,95477.39118009318,185770.6999591844
2018-08-23,90159.2777386261,72913.60574043922,94843.83417101664,185003.11190964276
2018-08-24,90389.7726353665,73323.81379205536,96064.46240567567,186454.23504104218
2018-08-27,90799.13379538406,73821.5393468053,96032.96080504009,186832.09460042414
2018-08-28,90519.10797546842,73692.47758626693,95529.76763653892,186048.87561200734
2018-08-29,90732.6340905068,73916.25447598861,95570.02374834426,186302.65783885107
2018-08-30,90250.4286314892,73381.52709967404,94692.99426452046,184943.42289600964
2018-08-31,90315.78740754005,73338.15585933934,95236.19177200849,185551.97917954854
2018-09-04,89803.66896492799,72844.70191068154,95387.95599863907,185191.62496356707
2018-09-05,89451.887038015,72500.47067796795,95514.29649023745,184966.18352825247
2018-09-06,89291.71493199962,72453.52149866667,95453.1697511979,184744.88468319754
2018-09-07,89069.56174588075,72143.2431762173,94902.99308761882,183972.55483349957
2018-09-10,88998.19040090998,72191.36750255102,95068.81293812346,184067.00333903346
2018-09-11,88963.40702946074,72218.55925096667,95056.2384799659,184019.64550942666
2018-09-12,88916.32475884864,72413.4890078571,94590.11829004122,183506.44304888987
2018-09-13,89199.4076283855,72796.56645843135,94635.53292474996,183834.94055313547
2018-09-14,89304.38902528424,72798.38888553462,94677.21452621158,183981.60355149582
2018-09-17,89251.09450314418,72609.5970980034,94702.52131762817,183953.61582077236
2018-09-18,89559.05595040892,72876.20336179044,95201.82773347369,184760.8836838826
2018-09-19,89600.01327410307,73047.84890870501,94754.74983884915,184354.76311295223
2018-09-20,90000.38363835539,73511.84819665315,94963.34324370068,184963.72688205607
2018-09-21,90170.7889893796,73560.47729124602,94957.74633849069,185128.53532787028
2018-09-24,89898.38696258124,73239.84525748318,94574.61645562193,184473.00341820315
2018-09-25,89972.909272679,73372.14748132371,95007.39400020751,184980.3032728865
2018-09-26,90199.19589840379,73416.3245567189,95126.99867393082,185326.1945723346
2018-09-27,90512.87493870719,73485.08797670319,95800.30822231801,186313.1831610252
2018-09-28,89934.83014893741,73284.3260642656,95536.37941469441,185471.20956363183
2018-10-01,94929.83014893741,77173.22509908682,99095.05152671471,194024.8816756521
2018-10-02,94576.05855020654,76971.22646527147,98616.3008783942,193192.35942860076
2018-10-03,94572.21014930155,76713.58427328226,98338.37920416723,192910.5893534688
2018-10-04,93831.71032788421,76013.11675905532,97889.68829720546,191721.39862508967
2018-10-05,93427.30133795665,75637.68963006807,97723.89918580382,191151.20052376046
2018-10-08,93427.30133795665,75531.16004199776,97797.74927823087,191225.0506161875
2018-10-09,93116.45062749197,75493.91323729372,97794.81697870679,190911.26760619876
2018-10-10,91734.6463984968,74186.03829756546,95981.89608054278,187716.54247903958
2018-10-11,91138.7266832764,73588.67996616462,96039.84669892956,187178.57338220597
2018-10-12,91641.97482581934,74162.70104370016,96642.90024866644,188284.87507448578
2018-10-15,91332.72761917484,73929.7040399821,96280.87272583698,187613.6003450118
2018-10-16,92263.78786190326,74873.63387362982,97285.55840969078,189549.34627159405
2018-10-17,92109.58715859315,74553.44923274174,96439.36188268085,188548.949041274
2018-10-18,91304.49705166815,73749.16240798117,96058.2847397223,187362.78179139044
2018-10-19,91668.07518390537,73866.5421649493,96609.31608415305,188277.39126805842
2018-10-22,91748.77777358382,73823.28550278128,96733.60738674416,188482.38516032798
2018-10-23,91212.10642289741,73502.26635060413,96265.91913663069,187478.0255595281
2018-10-24,89737.08080388547,72249.02694032466,94506.78065146343,184243.8614553489
2018-10-25,90197.13434414679,72921.16613726443,95143.8890140462,185341.023358193
2018-10-26,89865.37120081414,72464.09026340727,94715.639682406,184581.01088322015
2018-10-29,89612.86754486765,72119.0806109129,94443.54539790425,184056.41294277192
2018-10-30,90276.75944530345,72738.13910230831,95496.45091707105,185773.2103623745
2018-10-31,90697.92736673765,73086.9915100955,95846.28475082877,186544.21211756644
2018-11-01,91396.03931544397,73918.29827222813,97258.0011631661,188654.04047861008
2018-11-02,91571.4815067111,73803.31577614744,96610.01954798738,188181.50105469848
2018-11-05,91668.20229552148,73965.52411314935,96900.01697390192,188568.2192694234
2018-11-06,91846.79032413484,74123.75188283302,97170.30882389865,189017.09914803348
2018-11-07,92559.377956056,74958.51065717617,98317.83212819637,190877.21008425238
2018-11-08,92161.05679142142,74445.21159937675,97640.10977549649,189801.1665669179
2018-11-09,91688.73812850952,73975.36736650392,97224.3482718895,188913.086400399
2018-11-12,91166.37520451134,73211.70735352507,96587.47646372479,187753.85166823614
2018-11-13,91314.13837614324,73349.41473555693,97129.2974970865,188443.43587322976
2018-11-14,91424.16406721098,73289.27445063881,96922.13794664529,188346.30201385627
2018-11-15,91599.51777235101,73712.59944456388,97647.08032955858,189246.5981019096
2018-11-16,91618.84633874723,73824.82948600376,97242.06137180708,188860.9077105543
2018-11-19,91115.04991294075,73234.88120167493,96278.24087406302,187393.29078700376
2018-11-20,90396.95106954461,72390.72361042004,95350.16625906383,185747.11732860844
2018-11-21,91224.99077268894,72945.81942073564,97054.41322625465,188279.40399894357
2018-11-22,90721.20328108719,72945.81942073564,96470.84548825734,187192.04876934452
2018-11-23,90498.94094205121,72601.96556776596,95766.34637816895,186265.28732022014
2018-11-26,91310.68760041194,73209.23394453958,96826.53333169951,188137.22093211144
2018-11-27,91383.71393805192,73233.54344606129,97060.08018653929,188443.79412459122
2018-11-28,92253.48033535102,74185.25095140832,98632.259608334,190885.739943685
2018-11-29,92104.06278468978,74002.55534176424,98245.7926411046,190349.85542579438
2018-11-30,92003.98782954203,74038.57282332348,98286.20436383164,190290.1921933737
2018-12-03,92746.19386842805,74785.01194399873,99132.01846689274,191878.21233532077
2018-12-04,91680.65655514435,73586.030890819,97116.63440838773,188797.29096353208
2018-12-05,92288.07124385245,73586.030890819,97538.28478790588,189826.35603175833
2018-12-06,91198.95533428824,73357.62874837953,98005.78948930075,189204.744823589
2018-12-07,90570.25351151088,72609.12586831364,97250.48580612475,187820.73931763563
2018-12-10,90451.61511021793,72436.29057909994,96538.73822853691,186990.35333875485
2018-12-11,90554.38559854164,72590.65806729073,97256.23680001649,187810.62239855813
2018-12-12,91216.76081583093,73075.66950026044,97763.55083807293,188980.31165390386
2018-12-13,91109.05319297187,73079.89863485796,97532.43065512653,188641.4838480984
2018-12-14,90620.11542000288,72428.910214064,96670.86562001341,187290.98104001628
2018-12-17,89944.30152168985,71826.83770679143,96161.05629769876,186105.35781938862
2018-12-18,90182.5105708469,71940.39664029215,96488.62069141257,186671.13126225947
2018-12-19,89514.1415026473,71323.11418655881,95979.51658376199,185493.65808640927
2018-12-20,89025.02937660983,70948.84040051569,95602.84961960973,184627.87899621954
2018-12-21,88388.16173565912,70228.32260161663,94797.00213910472,183185.16387476382
2018-12-24,87652.87873171555,69532.14810561368,94531.73563818823,182184.61436990378
2018-12-26,87652.87873171555,70857.47945335833,96266.97303143673,183919.85176315228
2018-12-27,88942.66620169058,71040.79725005734,96423.67716979305,185366.3433714836
2018-12-28,89388.09578844033,71290.96321011614,97091.16079699936,186479.2565854397
2018-12-31,89452.2837465238,71519.68747069739,97424.11982769193,186876.4035742157
2019-01-02,89447.2837465238,71514.68747069739,97441.622741008,186888.90648753179
2019-01-03,88746.35582122051,70920.81591045206,96673.57973505402,185419.93555627455
2019-01-04,90155.31701886727,72338.17895210607,97503.18506816556,187658.50208703283
2019-01-07,90292.27842621828,72646.38425027083,97123.13315056215,187415.41157678043
2019-01-08,90686.45325568457,73039.1081714731,97112.7965112648,187799.24976694936
2019-01-09,91234.56719168907,73529.07995160429,97403.97205762005,188638.5392493091
2019-01-10,91620.17350958966,73773.5712826777,97465.94966167753,189086.1231712672
2019-01-11,91516.39445211319,73598.49662056187,97437.04852486233,188953.44297697552
2019-01-14,91257.21305519182,73273.66143245297,97215.09950873948,188472.3125639313
2019-01-15,91663.37363588568,73640.41624710965,97765.75418243537,189429.12781832105
2019-01-16,92056.6070286733,73881.9155450782,97964.46769826024,190021.07472693356
2019-01-17,92400.60402715499,74156.77977116831,98322.25234484758,190722.85637200257
2019-01-18,92997.94275933341,74610.95215444217,99084.83493543277,192082.77769476618
2019-01-21,92878.01616055369,74610.95215444217,99046.03791770375,191924.05407825744
2019-01-22,92319.64766425906,73900.57268409681,98250.80842346943,190570.4560877285
2019-01-23,92557.71670833559,74155.47750788304,99042.05713149997,191599.77383983554
2019-01-24,92958.0886425497,74380.01135307114,99231.11855219843,192189.20719474813
2019-01-25,93187.4417063805,74855.77492831451,99936.20133289148,193123.643039272
2019-01-28,92982.9449915235,74497.10623876109,98492.62738375338,191475.57237527688
2019-01-29,93359.82485842677,74571.26688134162,98883.7382117367,192243.56307016348
2019-01-30,93788.79775816665,75366.27734973717,100021.59933530842,193810.39709347507
2019-01-31,94190.13217001643,75790.82040280015,99596.71914406483,193786.85131408126
2019-02-01,93830.48827731026,75631.92140194213,99273.7039409004,193104.19221821066
2019-02-04,94166.83017330492,75827.56635346853,99326.53260859303,193493.36278189794
2019-02-05,94851.17983365845,76267.95236685203,100036.86260227904,194888.0424359375
2019-02-06,94729.75684411963,75986.77735806417,99725.04534380391,194454.80218792355
2019-02-07,94392.21149701223,75475.39864471191,99725.64647500106,194117.8579720133
2019-02-08,94084.31680142223,75422.04992954765,100393.53443824405,194477.85123966628
2019-02-11,94006.66803187704,75332.38007131172,99996.19897896037,194002.86701083742
2019-02-12,94442.74470976378,75906.48761022475,100955.63177915197,195398.37648891576
2019-02-13,94337.81549461668,75806.24752019942,100281.05278542842,194618.8682800451
2019-02-14,94583.35368108864,75864.59807844597,100589.62712846283,195172.9808095515
2019-02-15,95031.68596352517,76306.04471344847,101464.14713152041,196495.8330950456
2019-02-19,95262.02950528795,76561.88936768295,101322.00596631793,196584.0354716059
2019-02-20,95597.73694581786,76700.45749015572,101312.86344370022,196910.60038951808
2019-02-21,95427.62643507167,76513.82592947573,100768.71115710547,196196.33759217715
2019-02-22,95621.46024299914,76920.83380733413,101730.88298841628,197352.34323141543
2019-02-25,95970.76722667564,77163.16767279008,101322.95395521692,197293.72118189256
2019-02-26,96038.46687899689,77231.75251443456,101831.60645702739,197870.07333602427
2019-02-27,95750.09735681486,77005.02585849169,101354.01641557581,197104.11377239067
2019-02-28,95409.43517337403,76800.85569728777,100954.72283652368,196364.1580098977
2019-03-01,95878.74038096514,77004.36891958161,101370.85927062911,197249.59965159424
2019-03-04,95831.94020968577,76943.78142417566,102209.0385310291,198040.97874071487
2019-03-05,96168.65603964603,77086.53957006756,102616.8298427769,198785.48588242294
2019-03-06,96215.56542855276,76868.93893144283,102645.40095053824,198860.966379091
2019-03-07,95842.7833418952,76359.7137902346,102650.36566591266,198493.14900780786
2019-03-08,95496.66778734126,76244.18739879466,102508.02447021993,198004.6922575612
2019-03-11,96132.22904352847,76936.50050433514,103233.39441033753,199365.623453866
2019-03-12,96318.67399383055,77106.63070730066,103281.24874669615,199599.9227405267
2019-03-13,96347.28946557843,77399.64503206815,103382.70858569059,199729.99805126904
2019-03-14,96233.45406511058,77273.44116874435,102735.03693871037,198968.49100382096
2019-03-15,96848.77632030733,77796.58158253413,103661.61568199449,200510.3920023018
2019-03-18,97261.3305046186,78051.5162769153,104128.5284902928,201389.8589949114
2019-03-19,97152.80036726236,78087.7456605903,104145.6218299483,201298.42219721066
2019-03-20,97168.24691910157,78200.49884456591,104178.70849843894,201346.9554175405
2019-03-21,97473.31134415767,78431.39738926635,104203.95841599695,201677.26976015462
2019-03-22,96562.52674011298,77418.39841084303,103469.69324152055,200032.21998163353
2019-03-25,96574.17273277888,77533.31379559447,104088.47155233967,200662.64428511856
2019-03-26,96893.98745428487,77814.6336468536,104209.35892343055,201103.3463777154
2019-03-27,96818.4253394116,77649.64357897447,103888.23899799312,200706.6643374047
2019-03-28,97179.15861798704,77827.2155544514,104379.52305423231,201558.68167221936
2019-03-29,97207.87495732833,78172.5516231623,104989.64569605183,202197.52065338014
2019-04-01,102202.87495732831,81913.71184162781,109330.2302419688,211533.10519929713
2019-04-02,102400.42093405982,81913.24574473301,109034.72034840171,211435.14128246153
2019-04-03,102590.34238231971,82115.77017771217,109567.07553118683,212157.41791350654
2019-04-04,102761.20632000593,82247.55102998114,109734.68460788517,212495.8909278911
2019-04-05,103160.77607161706,82536.255546734,110307.2301022848,213468.00617390184
2019-04-08,103025.41600140238,82512.02533200783,110326.8314635915,213352.24746499388
2019-04-09,102785.78900881868,82310.26661650541,109584.59512134228,212370.38413016096
2019-04-10,103093.55353450982,82653.39613186147,110158.79358984919,213252.347124359
2019-04-11,103025.17874829049,82421.00157520687,109766.63791869457,212791.81666698505
2019-04-12,103297.96671830889,82710.06314761078,110648.6964005071,213946.66311881598
2019-04-15,103315.24685170458,82618.06182829518,110150.53471452928,213465.78156623384
2019-04-16,103442.92467510398,82680.37296783659,110527.12086447072,213970.0455395747
2019-04-17,103587.39574004141,82687.52834029411,110464.74889345665,214052.14463349804
2019-04-18,103861.36610076652,82756.25896421965,110463.0548758375,214324.42097660401
2019-04-22,103534.85673964545,82589.16722073666,110511.73405320758,214046.59079285304
2019-04-23,104015.32435963435,82922.05000313249,110661.96305221532,214677.28741184965
2019-04-24,103794.97681374889,82658.91951713485,110991.91574243797,214786.89255618685
2019-04-25,103704.23187628693,82577.02568470042,111421.18297716108,215125.414853448
2019-04-26,103942.45216094182,82904.45266753448,111738.62266520115,215681.07482614298
2019-04-29,103933.82310132284,82908.2059992565,111594.44163789763,215528.26473922047
2019-04-30,103853.20550384445,82958.54665919924,111618.23176081793,215471.43726466238
2019-05-01,103656.95705439444,82603.68773070019,110588.99597800798,214245.95303240244
2019-05-02,103402.3714780422,82504.95067684259,110877.57418060234,214279.94565864454
2019-05-03,103885.94725739691,83162.21837125924,112012.85628529667,215898.80354269358
2019-05-06,103448.45948961122,82625.92064078801,111315.28817865104,214763.74766826228
2019-05-07,102537.0089148787,81711.38193375384,109892.82032108749,212429.8292359662
2019-05-08,102620.57028892025,81618.19501738023,109931.5457480541,212552.11603697436
2019-05-09,102045.62022793556,81305.49511294742,109537.19873208311,211582.8189600187
2019-05-10,102112.93495976258,81661.29329171465,109959.37804127722,212072.3130010398
2019-05-13,100900.08492404282,80309.95798915268,107931.76651462288,208831.8514386657
2019-05-14,101556.88624763925,80851.88098497233,108955.99345827675,210512.87970591598
2019-05-15,101907.10750023392,81123.12290641831,109191.71987324726,211098.82737348118
2019-05-16,102227.61907731184,81374.83945019185,109380.8010011442,211608.42007845605
2019-05-17,101789.08881670423,80879.57411135965,108880.0818048253,210669.1706215295
2019-05-20,101789.08881670423,80591.58774453792,108370.69932349253,210159.78814019676
2019-05-21,101935.14772978923,81080.21812321126,108868.03305174499,210803.18078153423
2019-05-22,101686.64760390593,80947.14295571811,108689.35035862502,210375.99796253094
2019-05-23,101133.72132024562,80443.10595981979,108087.37798804435,209221.09930828997
2019-05-24,101447.9849631206,80705.66807794511,108739.5901452628,210187.5751083834
2019-05-27,101507.13216364,80705.66807794511,108428.06652509079,209935.19868873077
2019-05-28,101492.19061511799,80473.69641219408,108140.54910978788,209632.73972490587
2019-05-29,101268.38732922851,80335.68740715983,108352.75800733641,209621.14533656492
2019-05-30,101400.02019775962,80622.86927705212,108937.61972156787,210337.63991932748
2019-05-31,101093.70083062684,80321.90569333662,108634.57007634595,209728.2709069728
2019-06-03,101233.30028368054,80586.29420443202,108954.28352534572,210187.58380902626
2019-06-04,101740.12084816046,81207.97646530854,109155.69727533821,210895.81812349867
2019-06-05,101866.03400881906,81236.65536642799,108779.13433011521,210645.16833893425
2019-06-06,102014.53051586158,81437.3579431508,109288.9349810261,211303.4654968877
2019-06-07,102320.51335900609,82036.33909169267,109551.32601821277,211871.83937721886
2019-06-10,102493.03963802021,82223.27338144428,109101.2385396057,211594.2781776259
2019-06-11,102818.82814911983,82474.21180741342,109403.6886529964,212222.51680211624
2019-06-12,102534.83490728372,82179.64267643644,109136.20714546462,211671.04205274832
2019-06-13,102625.6578715604,82365.28274454325,109817.63102771151,212443.28889927192
2019-06-14,102698.33279485526,82025.7956084651,109318.24308082314,212016.5758756784
2019-06-17,102706.28234699025,82094.8863381283,110081.02851855602,212787.3108655463
2019-06-18,103759.64565906428,83004.04013546581,111308.41457614797,215068.06023521227
2019-06-19,104057.36221923113,83431.34707102153,111581.08019917169,215638.44241840282
2019-06-20,104413.0324910181,84103.88285057808,111603.3278445355,216016.3603355536
2019-06-21,104023.11566794623,83841.12761110958,110528.598815197,214551.71448314324
2019-06-24,104058.57436677559,83870.00538499063,110711.76086540293,214770.3352321785
2019-06-25,103426.53187595142,83382.92422319876,109907.03038288237,213333.5622588338
2019-06-26,103413.07672350247,83440.38048371184,109961.06935831289,213374.14608181536
2019-06-27,103642.7162113167,83795.93812752936,109948.65484436875,213591.37105568545
2019-06-28,103948.89988849164,84045.4310136589,110051.60899831992,214000.50888681156
2019-07-01,103943.89988849164,84040.4310136589,110012.28164325973,213956.18153175135
2019-07-02,104624.40977692766,84209.45108868691,110583.8509126768,215208.26068960445
2019-07-03,104899.80430226763,84579.80798558395,110765.71616687742,215665.52046914503
2019-07-04,104853.65695896113,84579.80798558395,110436.6975389733,215290.35449793443
2019-07-05,104481.98886856678,84112.59973336433,109753.48200178881,214235.4708703556
2019-07-08,104136.91129823939,83805.7617534087,109581.05907613429,213717.97037437366
2019-07-09,104258.32450226787,83680.09802379776,109638.50035711305,213896.82485938093
2019-07-10,104314.11389316189,83972.1449044297,110213.44018706398,214527.55408022588
2019-07-11,104094.17522226485,83818.59320123013,109576.0445098861,213670.21973215096
2019-07-12,103968.05644183679,83973.90564144793,109732.90616215502,213700.9626039918
2019-07-15,104135.28757879925,84095.23748550884,109601.3249556908,213736.61253449006
2019-07-16,104093.77527972509,83876.742900486,109438.17741972968,213531.95269945476
2019-07-17,104067.0306651195,83796.03023522533,109659.67637381618,213726.70703893568
2019-07-18,104072.28835839611,84065.92031958088,109731.2455686687,213803.5339270648
2019-07-19,104014.68363434012,83760.88743794468,109187.34398148616,213202.0276158263
2019-07-22,104306.35897963544,83882.95478477019,109484.03096914226,213790.38994877768
2019-07-23,104745.44749532282,84124.0780079928,110421.26618924066,215166.71368456347
2019-07-24,104808.05446337297,84348.87779033078,110826.83464815376,215634.88911152672
2019-07-25,104292.97703603537,83912.75367965575,110284.85668458117,214577.83372061653
2019-07-26,104607.85103428418,84130.76237888598,110699.25306228413,215307.1040965683
2019-07-29,104467.01166138925,84108.78071042415,110762.85456887075,215229.86623026
2019-07-30,103973.63400649476,83748.0193558187,110241.70387334925,214215.337879844
2019-07-31,103907.70934254516,83307.31739572874,109529.12609593828,213436.83543848345
2019-08-01,103571.2369446286,83051.94862561472,109570.440431476,213141.6773761046
2019-08-02,102982.59236420176,82639.30500170344,109198.75394414627,212181.34630834803
2019-08-05,102982.59236420176,81190.71803520042,107195.29063385351,210177.88299805525
2019-08-06,102195.96014959426,81895.86064644737,108218.004362003,210413.96451159727
2019-08-07,102594.31256697854,82034.46583957241,108944.23086468015,211538.5434316587
2019-08-08,103155.91709652403,82781.98234667083,110195.24034812098,213351.157444645
2019-08-09,102796.94760267282,82334.84674968982,108912.53859406023,211709.48619673305
2019-08-12,102238.34252115907,81935.31329357873,108297.18355250817,210535.52607366722
2019-08-13,103036.65981681377,82501.5657410576,109200.71928955213,212237.3791063659
2019-08-14,101709.28089327706,81156.37771753586,107223.80730848356,208933.0882017606
2019-08-15,101998.66721699605,81481.50329930756,108451.87848246703,210450.54569946308
2019-08-16,102636.42994590398,82146.07994477448,109393.10940683774,212029.53935274173
2019-08-19,103056.70899122808,82440.00729612209,109372.32986439955,212429.03885562764
2019-08-20,102919.63333616257,82397.76622918528,109818.0951672535,212737.72850341606
2019-08-21,103425.46418679044,82807.9324488728,110258.76647809484,213684.23066488528
2019-08-22,103025.4734052165,82576.01960345992,109710.50369293918,212735.97709815568
2019-08-23,102170.04953823943,81795.8831502905,108750.08058097049,210920.13011920993
2019-08-26,102550.87821967571,82238.79642381686,109484.51134172278,212035.38956139848
2019-08-27,102893.62140295803,82258.73177032532,109010.91559725949,211904.53700021753
2019-08-28,103208.01808624997,82462.484606643,109553.06496319162,212761.08304944157
2019-08-29,103713.6184964586,82958.43679101602,110392.79514482584,214106.41364128445
2019-08-30,104090.59224836488,83095.57302577511,110359.22771437028,214449.81996273517
2019-09-03,103840.24507027477,82860.50832652148,110477.91529342384,214318.1603636986
2019-09-04,104285.10480182708,83575.8684867404,111476.00057758845,215761.10537941553
2019-09-05,104645.45806368502,83873.4722000838,110925.1858059834,215570.64386966842
2019-09-06,104748.68963103143,84037.57707558406,111173.3154899011,215922.00512093253
2019-09-09,104616.01574193401,83992.00220339184,110600.66835724455,215216.68409917856
2019-09-10,104475.6979823636,83865.57648258956,110441.73912293077,214917.43710529438
2019-09-11,104961.78167978216,84192.7004427682,110677.19402015058,215638.97569993272
2019-09-12,105280.37139571464,84403.88325127482,111282.2976832115,216562.66907892615
2019-09-13,105342.44746522265,84333.74990073802,111417.52906485418,216759.97653007682
2019-09-16,105234.48479933187,84167.56666651765,111210.60834084531,216445.0931401772
2019-09-17,105528.40014667378,84354.16311589284,111691.65948759169,217220.0596342655
2019-09-18,105514.0733089484,84285.69023229963,111585.82398029148,217099.89728923986
2019-09-19,105652.50611819734,84273.26561977946,112032.87454100142,217685.38065919877
2019-09-20,105839.92412966739,84334.36838039068,111804.59933936688,217644.52346903426
2019-09-23,105771.12065124299,84349.57542552777,111898.14301090683,217669.26366214984
2019-09-24,105393.18503959525,84023.03811883129,111420.42604593553,216813.61108553078
2019-09-25,105279.74978745301,83943.59011351397,111146.34683878445,216426.09662623744
2019-09-26,105498.01332802605,83990.08579958584,111345.66049315293,216843.67382117896
2019-09-27,105063.82288715927,83657.3186579803,110996.5294539826,216060.35234114187
2019-09-30,105304.57851241653,83907.3580007922,111051.39143483987,216355.96994725638
2019-10-01,110299.57851241651,87678.22257645006,116103.50532920477,226403.0838416213
2019-10-02,109510.80336950051,86918.7169273583,114880.46615689948,224391.2695264
2019-10-03,110027.09432203074,87497.25758704475,116618.96565087097,226646.0599729017
2019-10-04,110567.99591035789,88051.42334806694,117431.54354675423,227999.5394571121
2019-10-07,110233.67144635934,87715.72086291864,116717.16481003434,226950.8362563937
2019-10-08,109705.35350505385,87091.69538712697,115852.85784852342,225558.21135357727
2019-10-09,110106.21858323266,87516.6286370302,116584.39894832195,226690.6175315546
2019-10-10,110289.5927547661,87811.47800752355,117096.60835159564,227386.20110636175
2019-10-11,110757.07479718825,88496.431554154,117575.47713471757,228332.55193190582
2019-10-14,110757.07479718825,88446.01022609338,116739.89206893134,227496.9668661196
2019-10-15,110981.05207845263,88887.72006748032,117545.11869453973,228526.17077299237
2019-10-16,110973.41593049464,88956.4317549945,117440.27821673539,228413.69414723
2019-10-17,110998.00133487188,89144.30667569232,117670.48948771883,228668.4908225907
2019-10-18,110765.42986900394,89043.91303535123,116966.30650510109,227731.73637410504
2019-10-21,111033.86299111866,89324.601153349,117301.06596198084,228334.9289530995
2019-10-22,111046.78050268935,89263.75959979318,116815.91434835854,227862.69485104788
2019-10-23,111077.48999461974,89428.15372642744,117097.22112914195,228174.7111237617
2019-10-24,111302.04840776949,89569.22630393831,117093.8470016264,228395.8954093959
2019-10-25,111424.23198983251,89707.6822103709,117253.32340418597,228677.55539401848
2019-10-28,111526.82918361246,89963.46979290407,117519.28455423888,229046.11373785132
2019-10-29,111455.10764168749,89807.7297919755,117249.37905971774,228704.48670140523
2019-10-30,111946.5610907921,90080.01869143486,117905.73634494928,229852.29743574138
2019-10-31,111759.89385466898,89932.22085890322,118399.36630344795,230159.26015811693
2019-11-01,112428.51891884726,90614.16166839463,119316.20187051137,231744.72078935863
2019-11-04,112874.73606943422,90822.1334147073,119340.2842596875,232215.02032912173
2019-11-05,112845.45503956547,90720.65315875015,119312.17748210134,232157.63252166682
2019-11-06,113053.8048681457,90758.67470043062,119356.72897855558,232410.53384670126
2019-11-07,113254.8137114636,90816.14046519308,119746.53055632903,233001.34426779265
2019-11-08,113340.15752477125,90665.58319877903,119924.27692846772,233264.43445323897
2019-11-11,113100.27584115198,90508.78686688993,119699.68240231721,232799.95824346918
2019-11-12,113094.0840742685,90427.30750679356,119653.41215464499,232747.4962289135
2019-11-13,113030.40284420652,90298.56147315685,119525.49954164075,232555.90238584726
2019-11-14,113132.69543862273,90369.23841069324,119756.40635767377,232889.10179629648
2019-11-15,113532.88437498291,90777.74742564253,120278.70164706603,233811.58602204896
2019-11-18,113499.61664061958,90823.41459381371,120090.35125865662,233589.9678992762
2019-11-19,113644.29404699308,90873.48737761453,120014.79933086569,233659.09337785875
2019-11-20,113432.72888761995,90662.51066822982,120320.93416207802,233753.66304969796
2019-11-21,113269.0042561695,90558.90854025148,120461.45623660304,233730.46049277254
2019-11-22,113414.0065497873,90691.47424440138,120420.14271914898,233834.14926893628
2019-11-25,114038.58224991822,91258.18349766472,121334.14805291427,235372.7303028325
2019-11-26,113917.63758969445,91278.54077711396,121428.75440080446,235346.39199049893
2019-11-27,114256.1557133598,91457.70706817621,121355.23199719987,235611.38771055965
2019-11-28,114131.2808833048,91457.70706817621,121507.05081754817,235638.33170085296
2019-11-29,113754.01170835618,90959.89117630765,120792.00922532742,234546.0209336836
2019-12-02,113176.1849996394,90597.7802877286,120349.18556032162,233525.370559961
2019-12-03,112983.82146032964,90521.9594763955,120421.36029151753,233405.18175184715
2019-12-04,113087.58975957896,90947.54414849,120886.56764305204,233974.157402631
2019-12-05,112911.03308423256,91013.48725900982,120071.36467981494,232982.3977640475
2019-12-06,113635.1006395077,91392.41673742823,120418.64937400208,234053.75001350977
2019-12-09,113274.47118491826,91171.98476432284,120801.05824416163,234075.5294290799
2019-12-10,113458.08302423396,91218.16962811444,120746.40010319132,234204.48312742528
2019-12-11,113721.2097834378,91729.21391553158,121366.9202547581,235088.13003819587
2019-12-12,114245.53694012304,92148.1672597916,121384.02001942007,235629.55695954312
2019-12-13,114530.44338428589,92413.15773225017,121548.24907740498,236078.69246169087
2019-12-16,114893.83574302119,92858.63167617153,122419.24327327644,237313.07901629765
2019-12-17,115116.44911805901,92929.11897784068,122322.60251872463,237439.05163678364
